Store,Dept,Date,Weekly_Pred,IsHoliday
15.0,80.0,2012-09-14,68.22518719732761,False
15.0,80.0,2012-09-21,56.34487648308277,False
15.0,80.0,2012-09-28,57.188378885388374,False
15.0,80.0,2012-10-05,56.026788115501404,False
15.0,80.0,2012-10-12,64.57617583870888,False
15.0,80.0,2012-10-19,67.4553634673357,False
15.0,80.0,2012-10-26,53.713623851537704,False
15.0,81.0,2012-09-07,4476.398376047611,True
15.0,81.0,2012-09-14,4072.06474301219,False
15.0,81.0,2012-09-21,4063.2570646107197,False
15.0,81.0,2012-09-28,4032.7733217179775,False
15.0,81.0,2012-10-05,4193.050630480051,False
15.0,81.0,2012-10-12,4001.366670489311,False
15.0,81.0,2012-10-19,4007.670317143202,False
15.0,81.0,2012-10-26,4019.6506821513176,False
15.0,82.0,2012-09-07,9301.599405497313,True
15.0,82.0,2012-09-14,8898.92962551117,False
15.0,82.0,2012-09-21,9321.60816130042,False
15.0,82.0,2012-09-28,8626.105483263731,False
15.0,82.0,2012-10-05,9434.48536670208,False
15.0,82.0,2012-10-12,9418.463802754879,False
15.0,82.0,2012-10-19,9010.004832416773,False
15.0,82.0,2012-10-26,9032.561723321676,False
15.0,83.0,2012-09-07,313.0201544165611,True
15.0,83.0,2012-09-14,192.54957342147827,False
15.0,83.0,2012-09-21,164.80852526426315,False
15.0,83.0,2012-09-28,203.38934117555618,False
15.0,83.0,2012-10-05,240.36828166246414,False
15.0,83.0,2012-10-12,234.9576659798622,False
15.0,83.0,2012-10-19,200.1036792397499,False
15.0,83.0,2012-10-26,220.97141778469086,False
15.0,85.0,2012-09-07,2841.828314781189,True
15.0,85.0,2012-09-14,2752.979195713997,False
15.0,85.0,2012-09-21,2529.7297718524933,False
15.0,85.0,2012-09-28,2698.2048444747925,False
15.0,85.0,2012-10-05,2524.2610000371933,False
15.0,85.0,2012-10-12,2590.754907011986,False
15.0,85.0,2012-10-19,2718.2849386930466,False
15.0,85.0,2012-10-26,2539.996200442314,False
15.0,87.0,2012-09-07,10257.675972223282,True
15.0,87.0,2012-09-14,10054.463376522064,False
15.0,87.0,2012-09-21,9859.583236217499,False
15.0,87.0,2012-09-28,10273.238342523575,False
15.0,87.0,2012-10-05,10966.60769534111,False
15.0,87.0,2012-10-12,10049.852469444275,False
15.0,87.0,2012-10-19,10162.488996982574,False
15.0,87.0,2012-10-26,9913.825227499008,False
15.0,90.0,2012-09-07,5775.277111291885,True
15.0,90.0,2012-09-14,5293.824107766151,False
15.0,90.0,2012-09-21,5056.7739017009735,False
15.0,90.0,2012-09-28,5145.650481462479,False
15.0,90.0,2012-10-05,5658.902963459492,False
15.0,90.0,2012-10-12,5520.383324384689,False
15.0,90.0,2012-10-19,5460.542578995228,False
15.0,90.0,2012-10-26,5538.752534866333,False
15.0,91.0,2012-09-07,3445.0775482058525,True
15.0,91.0,2012-09-14,3350.063212096691,False
15.0,91.0,2012-09-21,3192.155381143093,False
15.0,91.0,2012-09-28,3202.457262277603,False
15.0,91.0,2012-10-05,3487.000490307808,False
15.0,91.0,2012-10-12,3313.160975575447,False
15.0,91.0,2012-10-19,3170.8172414302826,False
15.0,91.0,2012-10-26,3074.8398545384407,False
15.0,92.0,2012-09-07,20388.393751382828,True
15.0,92.0,2012-09-14,19166.87411427498,False
15.0,92.0,2012-09-21,18543.61900782585,False
15.0,92.0,2012-09-28,18671.742562055588,False
15.0,92.0,2012-10-05,20931.55384874344,False
15.0,92.0,2012-10-12,19882.203339338303,False
15.0,92.0,2012-10-19,19878.189960479736,False
15.0,92.0,2012-10-26,19608.646371603012,False
15.0,93.0,2012-09-07,457.9563959687948,True
15.0,93.0,2012-09-14,301.48087441921234,False
15.0,93.0,2012-09-21,270.9688729867339,False
15.0,93.0,2012-09-28,284.5799823626876,False
15.0,93.0,2012-10-05,364.7888206169009,False
15.0,93.0,2012-10-12,319.5441367998719,False
15.0,93.0,2012-10-19,276.8086776211858,False
15.0,93.0,2012-10-26,260.33714586496353,False
15.0,94.0,2012-09-07,-1.7165703773498535,True
15.0,94.0,2012-09-21,76.96468114852905,False
15.0,94.0,2012-09-28,-186.59608036279678,False
15.0,94.0,2012-10-05,13.366999626159668,False
15.0,94.0,2012-10-12,20.75507539510727,False
15.0,94.0,2012-10-19,177.28434878587723,False
15.0,94.0,2012-10-26,-84.12754553556442,False
15.0,95.0,2012-09-07,28962.996247291565,True
15.0,95.0,2012-09-14,25870.95599746704,False
15.0,95.0,2012-09-21,24698.29114675522,False
15.0,95.0,2012-09-28,24766.49161338806,False
15.0,95.0,2012-10-05,26055.369696617126,False
15.0,95.0,2012-10-12,25211.285727500916,False
15.0,95.0,2012-10-19,24686.35858106613,False
15.0,95.0,2012-10-26,24435.91771554947,False
15.0,96.0,2012-09-07,3697.2121303081512,True
15.0,96.0,2012-09-14,2855.112208843231,False
15.0,96.0,2012-09-21,2828.239247560501,False
15.0,96.0,2012-09-28,2807.937397003174,False
15.0,96.0,2012-10-05,2806.736443042755,False
15.0,96.0,2012-10-12,3030.1486120224,False
15.0,96.0,2012-10-19,2784.1834132671356,False
15.0,96.0,2012-10-26,2827.6464586257935,False
15.0,97.0,2012-09-07,2287.771739065647,True
15.0,97.0,2012-09-14,1484.2901684641838,False
15.0,97.0,2012-09-21,1238.6522726416588,False
15.0,97.0,2012-09-28,1314.5445071458817,False
15.0,97.0,2012-10-05,1751.2598922252655,False
15.0,97.0,2012-10-12,1460.4630053043365,False
15.0,97.0,2012-10-19,1215.2360176444054,False
15.0,97.0,2012-10-26,1246.9508708119392,False
15.0,98.0,2012-09-07,411.40320156514645,True
15.0,98.0,2012-09-14,399.29809235036373,False
15.0,98.0,2012-09-21,440.4175442457199,False
15.0,98.0,2012-09-28,422.5470124334097,False
15.0,98.0,2012-10-05,512.4622602909803,False
15.0,98.0,2012-10-12,495.2933783233166,False
15.0,98.0,2012-10-19,485.6621649861336,False
15.0,98.0,2012-10-26,619.8972761034966,False
16.0,1.0,2012-09-07,9838.167862534523,True
16.0,1.0,2012-09-14,9738.885914564133,False
16.0,1.0,2012-09-21,9996.257706522942,False
16.0,1.0,2012-09-28,10013.376069426537,False
16.0,1.0,2012-10-05,11194.95689535141,False
16.0,1.0,2012-10-12,11967.540261983871,False
16.0,1.0,2012-10-19,13912.5830732584,False
16.0,1.0,2012-10-26,18099.789934396744,False
16.0,2.0,2012-09-07,24309.884259700775,True
16.0,2.0,2012-09-14,22004.00230073929,False
16.0,2.0,2012-09-21,22183.431279540062,False
16.0,2.0,2012-09-28,21498.13409423828,False
16.0,2.0,2012-10-05,22137.622338175774,False
16.0,2.0,2012-10-12,21718.68698632717,False
16.0,2.0,2012-10-19,20651.439414858818,False
16.0,2.0,2012-10-26,21083.52188360691,False
16.0,3.0,2012-09-07,7600.333685040474,True
16.0,3.0,2012-09-14,6748.771163582802,False
16.0,3.0,2012-09-21,6070.2867654562,False
16.0,3.0,2012-09-28,5917.709517359734,False
16.0,3.0,2012-10-05,6352.706414222717,False
16.0,3.0,2012-10-12,5710.974858045578,False
16.0,3.0,2012-10-19,5870.625787615776,False
16.0,3.0,2012-10-26,5812.85942864418,False
16.0,4.0,2012-09-07,15239.337876558304,True
16.0,4.0,2012-09-14,13821.998980522156,False
16.0,4.0,2012-09-21,13575.587661027908,False
16.0,4.0,2012-09-28,13060.91863489151,False
16.0,4.0,2012-10-05,14022.581122875214,False
16.0,4.0,2012-10-12,13768.61136674881,False
16.0,4.0,2012-10-19,13355.579305648804,False
16.0,4.0,2012-10-26,13210.649455308914,False
16.0,5.0,2012-09-07,10113.869222074747,True
16.0,5.0,2012-09-14,10732.339563399553,False
16.0,5.0,2012-09-21,11020.348798647523,False
16.0,5.0,2012-09-28,10831.745287805796,False
16.0,5.0,2012-10-05,10892.532868430018,False
16.0,5.0,2012-10-12,11165.126686260104,False
16.0,5.0,2012-10-19,11847.194186910987,False
16.0,5.0,2012-10-26,10600.633976876736,False
16.0,6.0,2012-09-07,3589.8723734021187,True
16.0,6.0,2012-09-14,3868.0943068265915,False
16.0,6.0,2012-09-21,4185.354293107986,False
16.0,6.0,2012-09-28,4050.8263034820557,False
16.0,6.0,2012-10-05,3318.005412340164,False
16.0,6.0,2012-10-12,2228.4627514481544,False
16.0,6.0,2012-10-19,2512.031191945076,False
16.0,6.0,2012-10-26,2341.418616771698,False
16.0,7.0,2012-09-07,9035.308639526367,True
16.0,7.0,2012-09-14,7311.875560283661,False
16.0,7.0,2012-09-21,7365.350704193115,False
16.0,7.0,2012-09-28,7127.926146507263,False
16.0,7.0,2012-10-05,6531.382076263428,False
16.0,7.0,2012-10-12,6919.523811817169,False
16.0,7.0,2012-10-19,6175.406690120697,False
16.0,7.0,2012-10-26,6073.4590101242065,False
16.0,8.0,2012-09-07,14513.293490111828,True
16.0,8.0,2012-09-14,13635.733071744442,False
16.0,8.0,2012-09-21,13743.28323751688,False
16.0,8.0,2012-09-28,13251.11129295826,False
16.0,8.0,2012-10-05,14591.222919940948,False
16.0,8.0,2012-10-12,14187.305043458939,False
16.0,8.0,2012-10-19,14714.754235863686,False
16.0,8.0,2012-10-26,14491.090679585934,False
16.0,9.0,2012-09-07,85945.08681541681,True
16.0,9.0,2012-09-14,67552.39313852787,False
16.0,9.0,2012-09-21,51319.92386418581,False
16.0,9.0,2012-09-28,21565.871568500996,False
16.0,9.0,2012-10-05,18365.673151254654,False
16.0,9.0,2012-10-12,23023.303320884705,False
16.0,9.0,2012-10-19,96080.37872767448,False
16.0,9.0,2012-10-26,18048.80809736252,False
16.0,10.0,2012-09-07,11997.299304008484,True
16.0,10.0,2012-09-14,11239.881824493408,False
16.0,10.0,2012-09-21,11691.127763748169,False
16.0,10.0,2012-09-28,11631.968942642212,False
16.0,10.0,2012-10-05,11963.057221889496,False
16.0,10.0,2012-10-12,12572.002429008484,False
16.0,10.0,2012-10-19,11869.841840744019,False
16.0,10.0,2012-10-26,15386.619422912598,False
16.0,11.0,2012-09-07,14903.425039231777,True
16.0,11.0,2012-09-14,11350.27929508686,False
16.0,11.0,2012-09-21,11289.472970247269,False
16.0,11.0,2012-09-28,10890.285422444344,False
16.0,11.0,2012-10-05,12984.168333351612,False
16.0,11.0,2012-10-12,12995.953442037106,False
16.0,11.0,2012-10-19,13052.671985208988,False
16.0,11.0,2012-10-26,14499.028237342834,False
16.0,12.0,2012-09-07,5524.106116235256,True
16.0,12.0,2012-09-14,5035.274633586407,False
16.0,12.0,2012-09-21,4652.635982334614,False
16.0,12.0,2012-09-28,4842.30320841074,False
16.0,12.0,2012-10-05,4711.694442510605,False
16.0,12.0,2012-10-12,4408.311000883579,False
16.0,12.0,2012-10-19,4320.267150759697,False
16.0,12.0,2012-10-26,3973.7370296120644,False
16.0,13.0,2012-09-07,16149.485742092133,True
16.0,13.0,2012-09-14,15230.808418989182,False
16.0,13.0,2012-09-21,14724.314271688461,False
16.0,13.0,2012-09-28,15621.166812896729,False
16.0,13.0,2012-10-05,16416.750539660454,False
16.0,13.0,2012-10-12,15635.988341927528,False
16.0,13.0,2012-10-19,14478.582778334618,False
16.0,13.0,2012-10-26,15018.67267549038,False
16.0,14.0,2012-09-07,8410.175051238388,True
16.0,14.0,2012-09-14,7334.4921500608325,False
16.0,14.0,2012-09-21,7173.171836182475,False
16.0,14.0,2012-09-28,7772.773588016629,False
16.0,14.0,2012-10-05,8247.864193040878,False
16.0,14.0,2012-10-12,7642.794632602483,False
16.0,14.0,2012-10-19,7937.711821243167,False
16.0,14.0,2012-10-26,8147.710133515298,False
16.0,16.0,2012-09-07,6474.080409675837,True
16.0,16.0,2012-09-14,5742.052686288953,False
16.0,16.0,2012-09-21,4744.147421583533,False
16.0,16.0,2012-09-28,4835.973800048232,False
16.0,16.0,2012-10-05,4539.748597100377,False
16.0,16.0,2012-10-12,3908.826912894845,False
16.0,16.0,2012-10-19,4144.6126504689455,False
16.0,16.0,2012-10-26,5319.674079328775,False
16.0,17.0,2012-09-07,8299.09684741497,True
16.0,17.0,2012-09-14,7674.826792359352,False
16.0,17.0,2012-09-21,7922.3260580301285,False
16.0,17.0,2012-09-28,7807.241220831871,False
16.0,17.0,2012-10-05,8148.584134161472,False
16.0,17.0,2012-10-12,7886.616932690144,False
16.0,17.0,2012-10-19,7651.629956483841,False
16.0,17.0,2012-10-26,7862.103199362755,False
16.0,18.0,2012-09-07,67.87222099304199,True
16.0,18.0,2012-09-14,656.8563369512558,False
16.0,18.0,2012-09-21,1858.5227593183517,False
16.0,18.0,2012-09-28,2513.2799966335297,False
16.0,18.0,2012-10-05,4189.554931998253,False
16.0,18.0,2012-10-12,4587.493931293488,False
16.0,18.0,2012-10-19,5866.12284386158,False
16.0,18.0,2012-10-26,9543.161746621132,False
16.0,19.0,2012-09-07,1081.6182885169983,True
16.0,19.0,2012-09-14,1120.7598514556885,False
16.0,19.0,2012-09-21,1155.750313282013,False
16.0,19.0,2012-09-28,1206.628616809845,False
16.0,19.0,2012-10-05,1262.7074341773987,False
16.0,19.0,2012-10-12,1228.098079442978,False
16.0,19.0,2012-10-19,1314.7164087295532,False
16.0,19.0,2012-10-26,1567.683242559433,False
16.0,20.0,2012-09-07,3691.2393812537193,True
16.0,20.0,2012-09-14,3273.783486664295,False
16.0,20.0,2012-09-21,3236.936170578003,False
16.0,20.0,2012-09-28,3626.1606127619743,False
16.0,20.0,2012-10-05,3604.1831224560738,False
16.0,20.0,2012-10-12,3518.191884815693,False
16.0,20.0,2012-10-19,3300.4097486138344,False
16.0,20.0,2012-10-26,3385.191669166088,False
16.0,21.0,2012-09-07,3636.3447625637054,True
16.0,21.0,2012-09-14,3546.2975350022316,False
16.0,21.0,2012-09-21,3545.1190448999405,False
16.0,21.0,2012-09-28,3556.4535329937935,False
16.0,21.0,2012-10-05,3658.8653286099434,False
16.0,21.0,2012-10-12,3609.3006798028946,False
16.0,21.0,2012-10-19,3496.062681853771,False
16.0,21.0,2012-10-26,3197.6608632802963,False
16.0,22.0,2012-09-07,7426.753894045949,True
16.0,22.0,2012-09-14,7037.294442564249,False
16.0,22.0,2012-09-21,7151.406618535519,False
16.0,22.0,2012-09-28,6984.307661950588,False
16.0,22.0,2012-10-05,7582.7694889009,False
16.0,22.0,2012-10-12,6989.054925009608,False
16.0,22.0,2012-10-19,7172.08263798058,False
16.0,22.0,2012-10-26,6675.3616862893105,False
16.0,23.0,2012-09-07,13017.42128893733,True
16.0,23.0,2012-09-14,11412.09652492404,False
16.0,23.0,2012-09-21,11650.66856110096,False
16.0,23.0,2012-09-28,11149.029232114553,False
16.0,23.0,2012-10-05,11835.94737431407,False
16.0,23.0,2012-10-12,12228.758432120085,False
16.0,23.0,2012-10-19,11520.120183229446,False
16.0,23.0,2012-10-26,13792.007359296083,False
16.0,24.0,2012-09-07,1680.9838170409203,True
16.0,24.0,2012-09-14,1933.3867690563202,False
16.0,24.0,2012-09-21,1955.5569436848164,False
16.0,24.0,2012-09-28,1820.8927756547928,False
16.0,24.0,2012-10-05,2474.4357448220253,False
16.0,24.0,2012-10-12,2518.8519143760204,False
16.0,24.0,2012-10-19,2224.350310564041,False
16.0,24.0,2012-10-26,2870.1266511678696,False
16.0,25.0,2012-09-07,5116.002261042595,True
16.0,25.0,2012-09-14,5194.9391477108,False
16.0,25.0,2012-09-21,5403.234762728214,False
16.0,25.0,2012-09-28,4728.303023815155,False
16.0,25.0,2012-10-05,5798.284307062626,False
16.0,25.0,2012-10-12,6140.882979750633,False
16.0,25.0,2012-10-19,5660.129102528095,False
16.0,25.0,2012-10-26,7450.261612474918,False
16.0,26.0,2012-09-07,2137.3661119043827,True
16.0,26.0,2012-09-14,2174.948476701975,False
16.0,26.0,2012-09-21,2213.9081026762724,False
16.0,26.0,2012-09-28,2034.5530111938715,False
16.0,26.0,2012-10-05,2352.771492987871,False
16.0,26.0,2012-10-12,2604.0800512880087,False
16.0,26.0,2012-10-19,2337.9617487490177,False
16.0,26.0,2012-10-26,2487.4319341629744,False
16.0,27.0,2012-09-07,876.1786219403148,True
16.0,27.0,2012-09-14,864.8648847788572,False
16.0,27.0,2012-09-21,812.1222312375903,False
16.0,27.0,2012-09-28,832.3720104321837,False
16.0,27.0,2012-10-05,806.2628037706017,False
16.0,27.0,2012-10-12,885.4679793789983,False
16.0,27.0,2012-10-19,824.356170669198,False
16.0,27.0,2012-10-26,964.4484337642789,False
16.0,28.0,2012-09-07,152.97331472486258,True
16.0,28.0,2012-09-14,214.94305319339037,False
16.0,28.0,2012-09-21,231.33478020131588,False
16.0,28.0,2012-09-28,261.2121107392013,False
16.0,28.0,2012-10-05,327.89497774094343,False
16.0,28.0,2012-10-12,304.62348670884967,False
16.0,28.0,2012-10-19,341.72613612934947,False
16.0,28.0,2012-10-26,698.1134007535875,False
16.0,29.0,2012-09-07,1519.1565574109554,True
16.0,29.0,2012-09-14,1248.7109699249268,False
16.0,29.0,2012-09-21,1220.6520441770554,False
16.0,29.0,2012-09-28,1127.6567384898663,False
16.0,29.0,2012-10-05,1253.5295023024082,False
16.0,29.0,2012-10-12,1259.1921624839306,False
16.0,29.0,2012-10-19,1323.7697577178478,False
16.0,29.0,2012-10-26,1387.1122241318226,False
16.0,30.0,2012-09-07,1271.8559244573116,True
16.0,30.0,2012-09-14,1071.243564993143,False
16.0,30.0,2012-09-21,1068.5591281354427,False
16.0,30.0,2012-09-28,992.0394454300404,False
16.0,30.0,2012-10-05,1043.1178187727928,False
16.0,30.0,2012-10-12,1011.0205125212669,False
16.0,30.0,2012-10-19,991.6376579105854,False
16.0,30.0,2012-10-26,1095.0550650954247,False
16.0,31.0,2012-09-07,707.8417222499847,True
16.0,31.0,2012-09-14,951.5463192462921,False
16.0,31.0,2012-09-21,867.4443331062794,False
16.0,31.0,2012-09-28,995.5912201404572,False
16.0,31.0,2012-10-05,1100.909053772688,False
16.0,31.0,2012-10-12,1078.1714760363102,False
16.0,31.0,2012-10-19,1085.179156780243,False
16.0,31.0,2012-10-26,1371.83921828866,False
16.0,32.0,2012-09-07,4293.465499132872,True
16.0,32.0,2012-09-14,4141.0437033474445,False
16.0,32.0,2012-09-21,3871.931001186371,False
16.0,32.0,2012-09-28,3574.95542755723,False
16.0,32.0,2012-10-05,3725.3517185747623,False
16.0,32.0,2012-10-12,3385.0519977509975,False
16.0,32.0,2012-10-19,3471.0150915682316,False
16.0,32.0,2012-10-26,3274.5669374465942,False
16.0,33.0,2012-09-07,2407.698652431369,True
16.0,33.0,2012-09-14,2011.7731942236423,False
16.0,33.0,2012-09-21,1891.1553925275803,False
16.0,33.0,2012-09-28,1874.224803864956,False
16.0,33.0,2012-10-05,2033.0194790363312,False
16.0,33.0,2012-10-12,1974.830578505993,False
16.0,33.0,2012-10-19,2081.6944664120674,False
16.0,33.0,2012-10-26,2450.966085612774,False
16.0,34.0,2012-09-07,5092.170004740357,True
16.0,34.0,2012-09-14,5115.371663048863,False
16.0,34.0,2012-09-21,5012.27304802835,False
16.0,34.0,2012-09-28,4794.653605937958,False
16.0,34.0,2012-10-05,5089.380141377449,False
16.0,34.0,2012-10-12,5185.066111296415,False
16.0,34.0,2012-10-19,4981.720633342862,False
16.0,34.0,2012-10-26,5583.708955690265,False
16.0,35.0,2012-09-07,284.0567721128464,True
16.0,35.0,2012-09-14,194.434978723526,False
16.0,35.0,2012-09-21,300.04067516326904,False
16.0,35.0,2012-09-28,178.30007708072662,False
16.0,35.0,2012-10-05,168.00661039352417,False
16.0,35.0,2012-10-12,241.06669580936432,False
16.0,35.0,2012-10-19,218.02097523212433,False
16.0,35.0,2012-10-26,156.5657809972763,False
16.0,36.0,2012-09-07,1457.0063407421112,True
16.0,36.0,2012-09-14,1694.4161098003387,False
16.0,36.0,2012-09-21,1794.839846611023,False
16.0,36.0,2012-09-28,1484.6216740608215,False
16.0,36.0,2012-10-05,2121.1893129348755,False
16.0,36.0,2012-10-12,1849.705689907074,False
16.0,36.0,2012-10-19,1993.4009139537811,False
16.0,36.0,2012-10-26,2473.026063680649,False
16.0,38.0,2012-09-07,51413.43371582031,True
16.0,38.0,2012-09-14,54260.80533027649,False
16.0,38.0,2012-09-21,49460.726974487305,False
16.0,38.0,2012-09-28,50883.664447784424,False
16.0,38.0,2012-10-05,58288.10815238953,False
16.0,38.0,2012-10-12,52654.06732749939,False
16.0,38.0,2012-10-19,52696.4559803009,False
16.0,38.0,2012-10-26,51710.59023284912,False
16.0,40.0,2012-09-07,33029.720613479614,True
16.0,40.0,2012-09-14,30281.881525039673,False
16.0,40.0,2012-09-21,29001.78000307083,False
16.0,40.0,2012-09-28,29588.763261795044,False
16.0,40.0,2012-10-05,28185.972208976746,False
16.0,40.0,2012-10-12,25951.725558280945,False
16.0,40.0,2012-10-19,25837.995007514954,False
16.0,40.0,2012-10-26,25520.84100961685,False
16.0,41.0,2012-09-07,1883.3918196894228,True
16.0,41.0,2012-09-14,1824.595673719421,False
16.0,41.0,2012-09-21,1672.1826115380973,False
16.0,41.0,2012-09-28,1610.4647130481899,False
16.0,41.0,2012-10-05,1857.3079754449427,False
16.0,41.0,2012-10-12,1433.695750951767,False
16.0,41.0,2012-10-19,1580.758867111057,False
16.0,41.0,2012-10-26,1430.4880080595613,False
16.0,42.0,2012-09-07,4666.573132365942,True
16.0,42.0,2012-09-14,4403.469058483839,False
16.0,42.0,2012-09-21,4487.851976111531,False
16.0,42.0,2012-09-28,4369.848163932562,False
16.0,42.0,2012-10-05,4566.9573774039745,False
16.0,42.0,2012-10-12,4599.850640416145,False
16.0,42.0,2012-10-19,4620.365551188588,False
16.0,42.0,2012-10-26,4277.879412889481,False
16.0,44.0,2012-09-07,4074.399954557419,True
16.0,44.0,2012-09-14,3787.064667224884,False
16.0,44.0,2012-09-21,3916.6479238271713,False
16.0,44.0,2012-09-28,3930.862961292267,False
16.0,44.0,2012-10-05,4150.339910387993,False
16.0,44.0,2012-10-12,3862.6711469888687,False
16.0,44.0,2012-10-19,4067.617615580559,False
16.0,44.0,2012-10-26,4846.650648593903,False
16.0,45.0,2012-09-21,2.8727306872606277,False
16.0,45.0,2012-09-28,4.515676595270634,False
16.0,45.0,2012-10-12,8.36566379480064,False
16.0,45.0,2012-10-26,5.365043172612786,False
16.0,46.0,2012-09-07,11719.623757362366,True
